date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:03	30185/30185	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:02%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/openhand.cur	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/openhand.cur	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:05	30190/30190	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:03%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/closedhand.cur	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/closedhand.cur	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:06	30191/30191	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:04%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:07	30203/30203	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:05%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_white.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_white.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:08	30199/30199	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:06%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_3x3.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_3x3.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:09	30211/30211	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:07%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/gridtile_3x3_white.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:10	30193/30193	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:09%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/coloredbg.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/coloredbg.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:12	30187/30187	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:10%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/loader.gif	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/assets/loader.gif	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/revslider/css/settings.css)
10:42:12	54612/54612	---M-Z	200	added ('OK')	text/css	etag:%22d554-5894e3f667283-gzip%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/typography.css)
10:42:13	3356/3356	---M-Z	200	added ('OK')	text/css	etag:%22d1c-5894e3f9ac19c-gzip%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/owl.carousel.min.css	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/owl.carousel.min.css	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/typography.css)
10:42:13	51507/51507	---M-Z	200	added ('OK')	text/css	etag:%22c933-5894e3f8af297-gzip%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/typography.css)
10:42:13	60586/60586	---MCZ	200	added ('OK')	text/css	etag:W/%2213de3-5894e3fbacd06-gzip%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/wow.css	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/wow.css	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/typography.css)
10:42:14	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%221c86-5894e3f8ac3b7-gzip%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/magnific-popup.css	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/magnific-popup.css	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/typography.css)
10:42:14	99139/99139	---M--	200	added ('OK')	image/png	etag:%2218343-5894e4f6e795e%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/partners/bg.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/partners/bg.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/style.css)
10:42:15	30173/30173	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:13%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/banner/02.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/banner/02.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/style.css)
10:42:15	30173/30173	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:14%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/banner/14.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/banner/14.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/style.css)
10:42:16	99139/99139	---M--	200	added ('OK')	image/png	etag:%2218343-5894e4fb9fa2c%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/screenshots/bg.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/screenshots/bg.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/style.css)
10:42:17	78580/78580	---M--	200	added ('OK')	image/jpeg	etag:%22132f4-5894e5064d217%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/01.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/01.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:17	22075/22075	---M--	200	added ('OK')	image/jpeg	etag:%22563b-5894e50651098%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/02.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/02.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:18	60107/60107	---M--	200	added ('OK')	image/jpeg	etag:%22eacb-5894e5074ef3c%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/03.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/03.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:18	64175/64175	---M--	200	added ('OK')	image/jpeg	etag:%22faaf-5894e50756c3e%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/04.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/04.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:21	52029/52029	---M--	200	added ('OK')	image/jpeg	etag:%22cb3d-5894e50851c02%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/05.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/05.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:21	49583/49583	---M--	200	added ('OK')	image/jpeg	etag:%22c1af-5894e5085c7e3%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/06.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/themes/06.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/themes.html)
10:42:22	27179/27179	---M--	200	added ('OK')	image/jpeg	etag:%226a2b-5894e5008f5a3%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/01.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/01.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/testimonial.html)
10:42:22	15448/15448	---M--	200	added ('OK')	image/jpeg	etag:%223c58-5894e500943c4%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/02.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/02.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/testimonial.html)
10:42:22	29924/29924	---M--	200	added ('OK')	image/jpeg	etag:%2274e4-5894e50192268%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/03.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/03.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/testimonial.html)
10:42:23	18868/18868	---M--	200	added ('OK')	image/jpeg	etag:%2249b4-5894e50198fc9%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/04.jpg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/images/team/04.jpg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/testimonial.html)
10:42:24	7303/7303	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20May%202019%2009:18:03%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/register.html	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/register.html	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/login.html)
10:42:25	125320/125320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e988-5894e3ff8efd6%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:25	125320/125320	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221e988-5894e3ff8efd6%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400d41d.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:25	72112/72112	---M--	200	added ('OK')	text/html	etag:%22119b0-5894e401d6feb%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.html	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:26	84564/84564	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2214a54-5894e400d3385%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.woff	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:26	125016/125016	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221e858-5894e400bfb02%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.ttf	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:27	663172/663172	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a1e84-5894e3ff8b156%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-brands-400.svg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:28	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228654-5894e401fd150%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:28	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228654-5894e401fd150%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400d41d.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:28	13592/13592	---M--	200	added ('OK')	text/html	etag:%223518-5894e4041efff%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.html	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:29	16812/16812	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2241ac-5894e403fbd7a%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.woff	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:30	34092/34092	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22852c-5894e402fbf95%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.ttf	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:30	145142/145142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22236f6-5894e402ddb31%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-regular-400.svg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:31	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222d890-5894e404ff9e0%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:31	186512/186512	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222d890-5894e404ff9e0%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900d41d.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:32	74348/74348	---M--	200	added ('OK')	text/html	etag:%221226c-5894e4076db5a%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.html	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:33	96244/96244	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22177f4-5894e40668f54%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.woff	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:33	186228/186228	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222d774-5894e4063ef6e%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.ttf	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:34	820554/820554	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c854a-5894e40533607%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/fa-solid-900.svg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/all.min.css)
10:42:35	30178/30178	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2016%20Jul%202019%2003:42:33%20GMT	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/owl.video.play.png	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/owl.video.play.png	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/owl.carousel.min.css)
10:42:36	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d794-5894e4077e4fc%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons28b5.eot	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css)
10:42:37	188508/188508	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222e05c-5894e408ff174%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons28b5.ttf	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css)
10:42:37	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2210940-5894e409b6b0f%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons28b5.woff	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css)
10:42:39	336064/336064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22520c0-5894e40877580%22	https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/Softbox/iqonicthemes.com/themes/sofbox/pre-built/page-builder/fonts/ionicons28b5.svg	(from https://iqonicthemes.com/themes/sofbox/pre-built/page-builder/css/ionicons.min.css)
